date,open,high,low,close,volume
2015-01-01,100.02147618402898,100.22151913639705,99.82143323166092,100.02147618402898,2049
2015-01-02,100.02147618402898,100.77787189496527,99.64508103977444,100.40005211524564,1318
2015-01-05,99.04019818647255,99.62791003345379,97.93501520556617,98.51963801003376,1371
2015-01-06,98.51963801003376,98.75531657237195,97.13406084201249,97.36698202204998,1652
2015-01-07,97.36698202204998,97.82119584861256,97.00284923441559,97.45672743132856,1132
2015-01-08,97.45672743132856,99.24166182879755,97.2618139764659,99.04357467943866,2051
2015-01-09,99.04357467943866,99.40836563453172,98.1156753939884,98.47838467744042,3024
2015-01-12,98.35906488769048,99.05292387014902,98.1072434129751,98.79997356938628,2346
2015-01-13,98.79997356938628,99.71379465576916,98.03201661255702,98.94471266427811,3480
2015-01-14,98.94471266427811,99.14260208960667,97.66400344111385,97.85972288688762,4506
2015-01-15,97.85972288688762,98.0554423326614,97.64925404072552,97.8449439285827,1205
2015-01-16,97.8449439285827,98.91595156850383,97.6118793220554,98.68089574227002,1952
2015-01-19,96.59501164814684,97.04556475527671,93.97018306211693,94.41054705811506,4118
2015-01-20,94.41054705811506,94.65274447374834,92.7299796233233,92.96847760594447,3769
2015-01-21,92.96847760594447,93.26082026349226,90.64645155656743,90.93239167006136,4592
2015-01-22,90.93239167006136,91.4897730981587,90.1381288834684,90.69404936268688,4440
2015-01-23,90.69404936268688,90.89156868977187,89.13823523869115,89.33278992752798,1546
2015-01-26,89.8279951358471,90.19992040687555,89.27329578707908,89.64446115105477,2152
2015-01-27,89.64446115105477,90.11888294152355,86.49483861875808,86.9550272258067,2446
2015-01-28,86.9550272258067,87.43323569332219,85.9351007469968,86.41031356615555,3123
2015-01-29,86.41031356615555,87.02455438739024,85.7632976717919,86.37730384606445,2425
2015-01-30,86.37730384606445,86.6850512577904,86.20454923837232,86.51202720338364,2643
2015-02-02,84.47084690548526,84.67902345209997,83.2900913267725,83.49586505202693,3953
2015-02-03,83.49586505202693,83.84699395926559,82.35435838574378,82.70214944513172,1909
2015-02-04,82.70214944513172,84.0707273375794,82.4067943137952,83.77155303298967,1076
2015-02-05,83.77155303298967,83.94119160430569,82.80849750634279,82.97652613702975,4356
2015-02-06,82.97652613702975,83.14247918930381,82.79481750708186,82.96073898505196,3433
2015-02-09,83.28726518183824,83.94732833590837,82.53297203351143,83.19228243611848,1699
